X,Age,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Department,Gender,MartialStatus,Over18,OverTime,EducationFiled,JobRole,Attrition
1269,53,1,4,1,1775,1,60,2,4,3,4,20,4,4,3,27,2,2,3,2,0,2,1,2,2,2,1,0,4,5,0
1270,43,2,3,1,1778,2,97,3,1,4,0,13,3,2,0,10,5,3,9,7,1,8,3,1,1,3,1,1,2,2,0
1271,34,3,2,1,1779,4,32,1,2,4,5,12,3,1,0,6,3,3,2,2,2,2,3,3,2,3,1,1,2,8,0
1272,21,7,1,1,1780,2,31,3,1,2,1,13,3,2,0,1,3,3,1,0,1,0,3,3,1,3,1,1,3,9,1
1273,38,6,2,1,1782,4,40,2,1,3,1,11,3,2,1,5,3,3,5,4,0,4,3,2,2,2,1,1,5,3,0
1274,22,8,1,1,1783,3,79,3,1,1,1,17,3,3,0,1,6,3,1,0,0,0,3,2,2,2,1,0,4,3,1
1275,31,29,4,1,1784,1,91,2,2,4,1,14,3,1,2,13,3,3,12,7,5,7,3,3,2,2,1,1,3,8,0
1276,51,3,3,1,1786,1,53,3,3,3,2,11,3,4,0,15,2,3,2,2,2,2,3,2,2,2,1,1,6,4,0
1277,37,9,2,1,1787,2,46,2,2,2,1,14,3,1,2,5,2,3,5,2,0,3,3,3,1,2,1,1,3,8,0
1278,46,2,4,1,1789,3,46,3,5,4,7,17,3,3,1,24,3,3,2,1,2,2,3,2,1,1,1,0,4,6,0
1279,36,10,3,1,1790,4,90,3,3,1,7,13,3,4,1,15,1,3,12,8,5,7,3,2,1,2,1,0,2,1,0
1280,44,1,2,1,1792,3,99,3,1,2,1,12,3,3,3,6,2,2,5,3,2,3,2,2,1,1,1,0,4,7,1
1281,37,8,2,1,1794,3,89,3,2,2,2,13,3,3,0,19,4,2,10,0,4,7,3,1,1,1,1,1,5,2,0
1282,35,27,3,1,1797,3,84,3,2,4,1,18,3,4,0,10,2,3,10,7,7,7,3,3,1,3,1,0,2,8,1
1283,33,8,4,1,1798,4,90,4,1,1,6,19,3,2,1,14,1,3,10,8,7,6,3,2,1,2,1,1,2,7,0
1284,28,1,3,1,1799,3,82,3,1,4,1,11,3,3,1,5,6,4,5,3,0,3,3,2,1,2,1,1,2,7,0
1285,39,10,1,1,1800,3,65,3,3,3,7,21,4,3,0,9,3,3,4,3,2,2,3,2,1,3,1,1,4,6,0
1286,46,26,2,1,1801,2,98,2,2,2,8,15,3,3,0,6,3,3,2,2,2,2,1,3,1,3,1,1,2,8,0
1287,40,2,2,1,1802,3,99,3,1,1,4,17,3,4,1,7,5,2,4,3,0,2,3,2,2,2,1,1,2,3,0
1288,42,13,3,1,1803,2,95,4,2,1,5,18,3,3,2,10,2,2,0,0,0,0,3,2,1,2,1,1,4,1,0
1289,35,2,2,1,1804,2,90,3,2,4,2,14,3,3,1,15,6,3,7,7,1,7,1,2,1,1,1,1,4,5,0
1290,38,2,3,1,1805,1,100,3,1,2,5,13,3,4,3,13,3,3,11,10,3,8,1,1,1,1,1,1,1,2,0
1291,34,9,4,1,1807,4,93,3,2,1,4,17,3,3,1,11,3,2,7,1,0,7,2,2,1,2,1,1,2,3,1
1292,37,10,4,1,1809,4,58,3,2,1,1,15,3,2,0,10,4,1,10,3,0,8,3,2,1,3,1,1,4,5,1
1293,39,20,3,1,1812,3,83,3,2,4,2,18,3,4,1,7,6,3,2,1,2,2,2,3,1,1,1,1,2,8,0
1294,43,9,3,1,1813,1,52,3,1,3,4,13,3,3,0,7,2,2,3,2,1,2,1,2,1,3,1,1,2,7,0
1295,41,5,3,1,1814,2,85,4,2,2,3,12,3,1,0,11,3,1,3,2,1,2,3,2,1,3,1,1,2,1,0
1296,41,4,1,1,1815,3,81,3,3,3,0,13,3,4,1,23,3,4,22,14,13,5,3,3,2,1,1,0,3,8,0
1297,30,10,3,1,1816,1,64,3,3,3,9,14,3,2,0,9,3,3,7,7,0,2,3,2,2,3,1,1,4,5,0
1298,26,20,2,1,1818,4,69,3,1,2,0,11,3,3,0,6,3,3,5,1,1,4,3,1,2,2,1,0,4,2,1
1299,46,21,2,1,1821,4,66,3,2,2,4,22,4,4,1,13,2,4,9,7,3,7,3,2,2,2,1,1,4,1,1
1300,40,1,3,1,1822,3,52,3,2,4,4,17,3,4,1,12,3,3,5,3,0,3,3,2,2,1,1,1,2,1,0
1301,34,8,2,1,1823,2,92,4,2,3,1,21,4,3,2,10,5,3,10,8,4,8,3,3,1,2,1,1,6,8,0
1302,58,2,3,1,1824,2,52,3,4,2,4,22,4,4,1,37,0,2,16,9,14,14,1,3,1,1,1,1,4,4,0
1303,35,23,4,1,1826,2,91,1,1,3,0,16,3,2,1,6,2,4,5,4,0,3,3,2,1,2,1,1,4,3,0
1304,47,4,3,1,1827,3,92,2,3,2,8,12,3,3,1,28,4,3,22,11,14,10,3,2,2,1,1,0,2,5,0
1305,40,12,3,1,1829,2,47,3,2,1,2,12,3,2,1,15,3,3,7,4,7,7,3,2,2,1,1,1,2,1,0
1306,54,7,4,1,1830,4,68,3,2,4,4,15,3,2,1,14,2,2,7,1,1,7,3,2,2,2,1,1,4,7,0
1307,31,7,4,1,1833,1,68,3,3,1,2,14,3,4,2,9,3,3,3,2,2,2,2,3,2,2,1,1,3,8,0
1308,28,1,3,1,1834,3,67,3,1,1,1,25,4,3,1,3,3,3,3,2,1,2,3,2,2,2,1,1,4,7,0
1309,38,2,4,1,1835,2,77,1,2,4,2,20,4,1,2,20,4,2,4,2,0,3,3,3,2,2,1,0,3,9,0
1310,26,10,3,1,1836,3,46,3,2,4,1,13,3,1,0,5,4,3,5,3,1,2,3,3,1,3,1,1,4,8,0
1311,58,15,4,1,1837,1,87,3,4,3,2,14,3,2,0,23,3,3,2,2,2,2,2,2,1,2,1,0,2,6,0
1312,18,14,3,1,1839,2,33,3,1,3,1,16,3,3,0,0,4,1,0,0,0,0,1,2,2,3,1,1,4,7,0
1313,31,18,5,1,1842,4,89,4,1,1,0,17,3,3,0,2,4,3,1,0,0,0,3,1,1,2,1,1,1,2,1
1314,29,13,3,1,1844,1,56,2,1,1,4,15,3,4,3,4,3,3,2,2,2,0,3,1,1,1,1,0,1,2,1
1315,45,2,4,1,1845,3,67,3,2,3,4,22,4,2,2,10,3,4,8,7,5,7,1,3,2,2,1,1,2,8,0
1316,36,2,4,1,1847,4,73,3,2,2,4,22,4,4,1,15,2,3,1,0,0,0,3,2,2,2,1,0,5,7,0
1317,43,2,4,1,1849,1,92,3,2,4,1,20,4,3,1,7,5,3,7,7,7,7,2,3,1,2,1,1,2,8,0
1318,27,5,2,1,1850,4,53,3,1,4,0,14,3,3,0,6,3,2,5,4,0,2,2,2,2,3,1,0,2,3,0
1319,29,20,1,1,1852,4,40,3,1,4,1,13,3,2,0,11,3,4,11,8,3,10,2,2,1,2,1,1,4,3,0
1320,32,10,4,1,1853,4,79,3,2,4,8,13,3,3,0,4,2,4,0,0,0,0,2,3,1,3,1,1,3,8,0
1321,42,10,4,1,1854,3,38,3,1,3,3,22,4,2,2,10,1,2,6,3,3,3,1,2,1,2,1,1,6,7,0
1322,47,9,4,1,1856,2,64,3,1,3,4,12,3,3,0,7,2,3,2,2,2,0,3,2,2,3,1,1,2,3,0
1323,46,2,2,1,1857,4,82,3,3,4,3,14,3,3,1,12,4,2,9,8,4,7,3,2,1,1,1,1,2,5,0
1324,28,1,2,1,1858,3,43,3,1,4,1,15,3,2,1,3,2,3,3,2,2,2,1,1,1,1,1,1,2,2,0
1325,29,29,1,1,1859,4,93,1,2,3,8,17,3,4,2,11,3,3,7,0,1,6,3,2,1,1,1,1,2,1,0
1326,42,8,3,1,1860,4,81,3,1,3,4,13,3,4,0,8,3,3,0,0,0,0,3,2,1,3,1,1,2,3,0
1327,32,2,4,1,1862,3,82,2,2,2,7,12,3,3,0,7,3,2,2,2,2,2,3,3,1,3,1,0,3,8,1
1328,46,3,3,1,1863,1,45,4,4,1,2,12,3,4,1,25,5,3,19,17,2,8,3,3,2,1,1,1,6,8,0
1329,27,23,1,1,1864,2,36,2,2,3,1,21,4,4,1,9,5,3,9,8,5,8,3,3,2,2,1,1,4,9,0
1330,29,6,1,1,1865,4,87,2,1,2,1,11,3,4,0,1,3,3,1,0,0,0,3,1,1,2,1,1,4,2,0
1331,43,6,3,1,1866,1,81,2,5,3,7,13,3,4,0,21,2,3,16,12,6,14,3,2,2,2,1,1,4,4,0
1332,48,10,3,1,1867,4,91,2,5,2,4,12,3,4,0,29,3,3,22,10,12,9,3,2,1,2,1,1,2,6,0
1333,29,24,2,1,1868,4,73,2,1,4,1,24,4,2,0,1,3,2,1,0,1,0,2,2,1,3,1,0,2,7,1
1334,46,10,3,1,1869,3,64,3,3,2,5,21,4,3,3,14,2,3,8,7,0,7,3,3,2,2,1,1,2,8,1
1335,27,15,3,1,1870,4,77,2,1,1,0,19,3,4,1,8,2,2,7,6,7,3,2,2,2,2,1,1,2,7,0
1336,39,19,4,1,1871,4,41,3,2,4,8,14,3,2,3,7,2,3,2,2,2,2,3,2,1,1,1,1,5,7,0
1337,55,2,4,1,1873,2,98,2,1,4,8,20,4,2,1,19,2,4,5,2,0,4,3,2,1,2,1,1,6,7,0
1338,28,3,3,1,1875,2,78,3,1,2,1,19,3,4,1,1,3,3,1,0,0,0,3,3,2,2,1,1,4,9,0
1339,30,9,3,1,1876,2,89,3,1,4,1,13,3,3,0,1,3,2,1,0,0,0,3,3,1,3,1,1,4,9,1
1340,22,7,1,1,1878,4,75,3,1,2,1,23,4,1,0,1,2,3,1,0,0,0,3,2,1,3,1,0,2,7,1
1341,36,10,4,1,1880,2,63,2,2,3,1,13,3,1,1,10,4,3,10,9,1,7,3,3,2,2,1,0,6,8,0
1342,31,20,3,1,1881,2,89,3,2,3,1,11,3,1,1,10,2,3,10,8,0,2,3,2,1,1,1,1,2,3,0
1343,34,4,3,1,1882,3,64,3,3,4,2,13,3,4,3,9,3,3,5,3,1,0,3,3,1,2,1,0,2,8,0
1344,29,7,3,1,1883,4,59,3,1,1,3,14,3,2,0,11,2,3,3,2,1,2,3,2,1,3,1,1,2,3,0
1345,37,7,4,1,1885,4,78,3,2,1,5,22,4,3,1,16,2,3,5,3,0,4,3,2,1,2,1,0,4,7,0
1346,35,16,2,1,1886,4,44,2,2,2,0,11,3,4,0,4,2,3,3,2,0,2,3,2,2,2,1,0,5,5,0
1347,45,25,2,1,1888,2,93,2,2,4,0,13,3,4,2,10,2,2,9,8,3,8,3,2,2,2,1,1,2,5,0
1348,36,2,1,1,1890,2,94,2,2,4,1,21,4,4,0,10,2,2,10,1,0,8,2,1,1,3,1,1,1,2,0
1349,40,1,4,1,1892,1,98,3,4,1,2,11,3,1,1,22,3,3,19,7,11,16,3,2,1,1,1,1,2,4,0
1350,26,1,2,1,1893,2,90,2,1,3,1,13,3,3,1,1,3,2,1,0,1,0,3,2,2,2,1,0,2,7,0
1351,27,2,2,1,1898,1,89,4,2,3,0,14,3,2,0,9,5,2,8,7,0,7,3,3,2,3,1,1,4,8,0
1352,48,22,3,1,1900,4,58,3,4,4,3,11,3,2,1,24,3,3,22,17,4,7,2,2,2,1,1,1,4,4,0
1353,44,1,4,1,1903,2,78,4,2,1,2,15,3,4,1,10,5,3,2,0,2,2,3,2,1,2,1,1,2,1,0
1354,34,16,4,1,1905,4,85,1,1,1,1,23,4,2,1,5,2,3,5,2,3,0,1,2,1,2,1,0,6,7,1
1355,56,24,2,1,1907,1,97,3,1,4,1,16,3,4,0,5,3,3,4,2,1,0,3,2,1,3,1,1,2,3,1
1356,36,17,2,1,1908,3,33,2,2,2,2,16,3,3,2,12,1,1,4,2,1,3,3,3,1,2,1,1,3,8,0
1357,41,8,3,1,1909,3,54,3,2,2,5,21,4,3,1,14,3,3,5,4,1,4,3,3,2,2,1,1,3,8,0
1358,42,6,3,1,1911,3,83,3,3,1,9,13,3,2,1,18,3,4,13,7,5,7,3,2,1,2,1,1,4,6,0
1359,31,10,2,1,1912,3,86,3,2,4,2,11,3,4,1,8,2,3,5,2,1,4,3,3,2,1,1,0,4,8,0
1360,34,3,1,1,1915,4,75,2,2,4,3,12,3,3,0,9,3,2,4,2,0,1,3,3,2,2,1,0,4,8,0
1361,31,4,3,1,1916,1,62,4,1,3,8,12,3,2,1,4,0,2,2,2,2,2,3,2,2,1,1,1,4,3,0
1362,26,6,3,1,1918,3,61,4,1,4,0,18,3,1,1,8,3,3,7,7,7,7,2,2,1,2,1,1,5,3,0
1363,45,1,4,1,1922,2,44,3,2,3,4,12,3,3,0,12,3,3,4,2,0,3,2,2,1,3,1,1,4,1,0
1364,33,10,4,1,1924,2,43,3,2,3,1,14,3,2,0,10,2,2,10,4,0,9,3,3,1,3,1,1,3,8,0
1365,28,1,2,1,1927,3,42,2,2,4,1,12,3,3,1,7,2,3,7,7,0,7,2,3,1,2,1,0,2,8,0
1366,29,24,3,1,1928,3,45,4,1,1,1,17,3,4,0,1,3,3,1,0,0,0,2,3,1,3,1,1,6,9,1
1367,39,21,4,1,1929,1,32,1,2,3,6,19,3,3,1,10,1,3,3,2,1,2,1,3,2,2,1,1,2,8,0
1368,27,2,4,1,1931,2,41,3,1,2,1,11,3,3,1,6,3,2,5,3,1,2,3,2,1,2,1,1,6,7,0
1369,34,22,4,1,1932,3,86,2,2,4,1,15,3,2,0,16,3,3,15,10,6,11,2,2,1,2,1,0,5,7,0
1370,28,13,2,1,1933,4,84,3,2,3,3,11,3,4,0,6,0,3,2,0,2,2,3,3,2,3,1,0,3,8,1
1371,47,14,4,1,1934,3,64,3,2,2,8,18,3,3,1,16,4,4,8,7,1,7,1,2,1,2,1,1,6,7,0
1372,56,11,5,1,1935,4,89,2,2,1,4,16,3,3,1,6,3,3,0,0,0,0,3,3,2,2,1,1,3,8,0
1373,39,9,2,1,1936,1,87,3,2,1,1,25,4,4,1,10,3,3,10,0,7,9,3,2,1,2,1,1,4,5,0
1374,38,8,3,1,1937,4,58,2,2,2,1,16,3,3,1,20,3,3,20,11,0,7,2,2,2,1,1,0,4,7,0
1375,58,21,3,1,1938,4,72,3,4,4,4,13,3,3,1,29,2,2,1,0,0,0,3,3,2,2,1,0,2,4,0
1376,32,5,2,1,1939,1,47,4,1,3,3,14,3,1,0,8,2,3,4,1,0,3,2,2,2,3,1,0,2,7,1
1377,38,9,2,1,1940,2,71,3,1,4,2,19,3,4,2,10,0,4,5,2,0,3,3,2,1,1,1,1,2,7,0
1378,49,2,1,1,1941,2,42,3,5,4,3,15,3,4,0,28,3,3,5,4,4,3,2,2,1,2,1,1,2,6,0
1379,42,12,4,1,1943,2,77,3,2,4,3,12,3,3,2,14,4,3,0,0,0,0,3,3,1,1,1,0,3,8,0
1380,27,22,3,1,1944,1,58,2,1,2,1,12,3,1,0,1,2,3,1,0,0,0,2,1,2,2,1,1,1,2,1
1381,35,18,4,1,1945,2,71,3,2,1,0,16,3,4,1,6,2,1,5,3,0,4,3,3,1,2,1,1,4,8,0
1382,28,16,3,1,1947,3,49,3,1,3,1,14,3,3,0,5,3,2,5,3,1,4,1,2,1,3,1,1,4,7,0
1383,31,3,2,1,1948,3,48,3,1,1,1,13,3,4,1,4,3,4,4,2,2,3,1,2,1,1,1,0,4,7,0
1384,36,9,4,1,1949,1,66,4,1,2,1,22,4,2,0,5,3,3,5,4,0,2,1,2,1,2,1,1,2,3,0
1385,34,1,3,1,1950,1,32,3,3,4,1,21,4,1,0,14,3,2,14,8,2,1,3,3,1,3,1,1,3,8,0
1386,34,13,4,1,1951,4,39,3,3,3,1,18,3,3,1,9,2,2,8,7,1,1,3,3,1,1,1,1,4,8,0
1387,26,1,3,1,1952,3,95,3,1,1,0,13,3,4,0,8,6,2,7,7,7,6,3,2,1,3,1,1,4,3,0
1388,29,1,3,1,1954,1,89,3,2,1,0,12,3,1,1,6,5,2,5,3,0,2,3,2,1,2,1,1,2,1,0
1389,32,15,4,1,1955,3,34,3,2,4,5,18,3,2,1,9,6,3,5,1,1,2,1,2,2,1,1,1,4,1,0
1390,31,1,3,1,1956,4,48,1,2,1,1,21,4,2,0,10,6,3,10,8,8,7,2,2,1,2,1,1,2,7,0
1391,28,17,3,1,1960,3,32,2,1,4,5,12,3,1,1,6,2,2,4,1,0,3,3,2,1,1,1,1,6,3,1
1392,38,1,3,1,1961,1,59,2,1,1,4,14,3,1,0,20,3,2,1,0,0,0,3,3,1,3,1,1,2,9,0
1393,35,7,4,1,1962,3,55,3,2,4,1,11,3,4,0,10,2,3,10,8,0,9,3,3,2,2,1,0,2,8,0
1394,27,9,3,1,1965,4,44,3,2,4,1,14,3,1,0,7,5,3,7,7,0,7,3,3,1,3,1,1,3,8,0
1395,32,5,4,1,1966,4,56,2,2,4,8,24,4,2,0,8,1,3,1,0,0,0,3,2,1,3,1,1,2,5,0
1396,31,26,4,1,1967,1,63,3,2,4,1,11,3,3,0,10,4,3,10,7,0,8,2,3,1,2,1,0,3,8,1
1397,53,24,4,1,1968,1,66,3,3,1,6,13,3,2,0,15,2,2,2,2,2,2,3,3,1,3,1,0,2,8,1
1398,54,9,2,1,1969,1,67,3,2,3,3,11,3,3,2,9,6,2,4,3,2,3,3,2,2,2,1,1,2,7,0
1399,33,7,2,1,1970,4,36,3,2,3,1,20,4,3,3,9,2,3,9,7,2,8,2,2,1,1,1,1,2,1,0
1400,43,11,3,1,1971,1,30,3,3,3,1,17,3,2,1,10,1,3,10,9,0,9,3,2,1,2,1,1,2,1,0
1401,38,1,4,1,1972,4,88,3,1,2,0,11,3,2,1,7,2,3,6,2,1,2,2,1,1,2,1,0,5,2,0
1402,55,26,4,1,1973,3,71,4,5,2,4,18,3,1,1,35,0,3,10,9,1,4,3,1,1,2,1,0,1,4,0
1403,31,2,1,1,1974,4,59,1,1,4,1,11,3,3,3,1,4,3,1,0,0,0,3,2,2,1,1,0,4,3,0
1404,39,15,4,1,1975,2,77,3,4,1,0,12,3,1,0,21,3,3,20,8,11,10,3,3,1,3,1,1,3,8,0
1405,42,23,2,1,1976,4,37,2,2,3,1,12,3,4,0,20,2,3,20,9,3,7,1,2,1,3,1,1,2,7,0
1406,31,10,3,1,1979,3,40,3,3,3,4,20,4,3,1,13,2,4,11,7,4,8,1,2,2,2,1,1,4,6,0
1407,54,10,3,1,1980,3,77,3,2,1,6,19,3,4,0,9,3,3,5,2,1,4,3,2,2,3,1,0,4,5,0
1408,24,1,2,1,1981,2,45,2,2,3,1,12,3,2,0,4,2,2,4,3,1,2,3,2,1,3,1,1,2,1,0
1409,23,12,2,1,1982,4,78,3,1,4,1,13,3,3,0,5,6,4,5,2,1,4,3,2,1,3,1,1,5,3,0
1410,40,11,3,1,1985,4,73,3,2,3,1,11,3,1,1,10,2,4,10,9,9,4,2,2,2,2,1,1,6,3,0
1411,40,2,2,1,1986,2,92,3,2,2,3,14,3,3,1,15,4,3,11,8,5,10,3,3,2,2,1,1,3,8,0
1412,25,2,3,1,1987,3,82,3,1,2,4,14,3,3,0,6,3,3,2,0,1,2,3,1,2,2,1,1,1,2,0
1413,30,1,2,1,1989,4,76,3,1,2,1,13,3,3,0,12,6,2,12,8,1,7,3,2,1,2,1,1,4,3,0
1414,25,2,1,1,1992,4,57,3,1,3,6,19,3,3,1,7,2,2,2,2,0,2,3,2,1,1,1,0,5,3,0
1415,47,25,3,1,1993,1,84,3,3,3,2,23,4,2,0,25,3,3,17,14,12,11,3,2,1,3,1,1,4,1,0
1416,33,1,2,1,1994,2,59,2,1,3,1,12,3,3,3,1,2,2,1,1,0,0,1,2,1,1,1,1,4,3,0
1417,38,1,4,1,1995,4,86,3,2,2,0,15,3,1,2,16,3,3,15,13,5,8,3,3,1,2,1,1,2,8,0
1418,31,2,2,1,1996,1,54,3,1,3,0,19,3,3,1,3,1,3,2,2,1,2,3,3,1,2,1,1,2,9,0
1419,38,6,4,1,1997,1,72,2,2,3,2,11,3,4,1,10,1,3,8,3,7,7,2,2,1,2,1,1,2,5,0
1420,42,18,4,1,1998,4,35,3,2,1,6,17,3,3,1,9,3,2,4,3,1,2,3,2,1,1,1,0,2,7,0
1421,41,1,3,1,1999,4,76,3,1,4,3,22,4,1,1,12,3,3,5,3,1,0,3,2,1,2,1,1,2,7,0
1422,47,1,1,1,2000,3,98,3,3,2,0,18,3,1,2,14,3,1,13,8,5,12,1,2,2,2,1,1,4,6,0
1423,35,11,4,1,2003,4,43,3,1,3,7,11,3,3,1,5,3,3,2,2,2,2,3,2,1,2,1,0,4,3,0
1424,22,1,2,1,2007,4,63,3,1,3,0,12,3,4,0,4,2,4,3,2,1,2,3,2,1,3,1,1,2,7,0
1425,35,9,4,1,2008,2,48,3,2,3,1,19,3,2,0,10,5,3,10,7,0,8,3,2,1,3,1,1,4,7,0
1426,33,15,2,1,2009,2,95,3,2,4,0,13,3,1,1,10,6,3,9,7,8,1,3,2,2,2,1,0,4,1,0
1427,32,29,4,1,2010,3,49,2,1,2,1,13,3,3,0,6,3,3,6,2,4,1,3,2,2,3,1,1,2,3,0
1428,40,1,4,1,2012,1,83,3,1,4,8,19,3,3,2,8,3,2,1,0,0,0,3,2,1,2,1,1,2,3,0
1429,32,1,4,1,2013,2,68,2,1,2,0,14,3,2,1,3,2,3,2,2,2,2,3,3,1,2,1,1,4,9,0
1430,39,24,1,1,2014,1,52,3,2,4,7,13,3,1,0,18,2,3,7,7,1,7,3,2,1,3,1,1,2,7,0
1431,38,10,3,1,2015,2,99,1,3,3,3,12,3,1,1,20,3,3,18,16,1,11,3,2,2,2,1,1,4,6,0
1432,32,1,4,1,2016,3,48,3,3,4,1,19,3,3,2,14,3,3,14,10,5,7,3,3,2,2,1,1,3,8,0
1433,37,10,3,1,2017,3,42,4,3,4,1,25,4,1,1,16,2,3,16,11,6,8,3,2,2,2,1,0,2,6,0
1434,25,8,2,1,2018,1,85,3,2,3,0,22,4,2,1,6,3,2,5,3,0,4,3,3,2,1,1,0,5,8,0
1435,52,29,4,1,2019,1,40,3,1,4,2,15,3,2,2,16,3,2,9,8,0,0,1,3,1,1,1,1,2,9,0
1436,44,1,3,1,2020,2,42,3,1,4,6,12,3,3,0,6,2,3,4,3,1,2,3,2,1,3,1,0,4,7,0
1437,21,5,1,1,2021,3,58,3,1,1,1,11,3,4,0,2,6,3,2,2,1,2,3,3,1,3,1,0,4,9,0
1438,39,9,3,1,2022,4,87,3,5,4,2,13,3,3,0,21,3,2,6,0,1,3,1,2,1,3,1,1,2,4,0
1439,23,9,3,1,2023,4,33,3,1,1,1,19,3,1,1,1,3,2,1,0,1,0,2,3,1,2,1,1,3,9,1
1440,36,3,3,1,2024,1,94,2,3,4,0,19,3,3,2,10,2,3,9,7,3,4,3,3,2,2,1,1,4,8,0
1441,36,4,2,1,2025,4,97,3,2,2,7,13,3,2,3,18,3,3,4,2,0,2,2,2,2,1,1,1,2,5,0
1442,56,1,4,1,2026,3,57,3,2,3,1,21,4,1,1,13,2,2,13,12,1,9,1,2,1,1,1,1,2,1,0
1443,29,1,4,1,2027,1,36,3,1,4,9,14,3,2,3,4,3,4,2,2,2,2,3,2,1,2,1,0,4,7,1
1444,42,2,3,1,2031,1,56,3,5,3,5,11,3,1,0,24,2,2,22,6,4,14,3,2,1,2,1,1,2,4,0
1445,56,7,2,1,2032,4,72,3,1,3,8,11,3,4,1,14,4,1,10,9,9,8,3,2,1,2,1,1,6,3,1
1446,41,28,4,1,2034,1,60,2,4,2,0,23,4,3,1,21,3,3,20,7,0,10,3,2,2,2,1,1,2,5,0
1447,34,28,3,1,2035,4,95,2,2,3,1,21,4,4,2,8,2,3,8,7,1,7,3,3,2,2,1,1,3,8,0
1448,36,15,4,1,2036,4,88,1,2,4,1,24,4,1,1,15,4,2,15,12,11,11,1,3,1,1,1,1,3,8,0
1449,41,3,3,1,2037,3,57,2,2,2,2,11,3,3,1,14,5,3,5,4,0,4,3,3,1,1,1,1,2,8,0
1450,32,2,3,1,2038,4,78,3,1,1,1,14,3,4,0,4,4,3,4,2,1,2,3,2,1,3,1,1,6,7,0
1451,35,26,4,1,2040,3,31,3,3,4,1,16,3,3,0,9,2,3,9,0,1,7,3,1,2,3,1,0,2,2,0
1452,38,10,2,1,2041,1,100,3,2,4,1,11,3,3,1,10,1,3,10,7,1,9,3,3,2,2,1,1,2,8,0
1453,50,1,4,1,2044,2,94,3,2,3,7,12,3,4,2,12,3,3,6,3,0,1,2,3,1,1,1,1,2,8,1
1454,36,11,4,1,2045,2,100,2,2,4,4,13,3,1,1,8,2,2,6,3,0,0,3,3,2,2,1,1,3,8,0
1455,45,20,3,1,2046,4,50,3,2,3,8,15,3,3,0,8,3,3,5,3,0,1,3,3,2,3,1,1,2,8,0
1456,40,2,4,1,2048,3,52,2,1,3,2,14,3,4,0,8,2,3,2,2,2,2,3,2,1,3,1,1,2,7,0
1457,35,18,4,1,2049,3,80,3,2,3,1,14,3,4,2,10,2,4,10,2,0,2,2,2,1,2,1,0,2,1,0
1458,40,2,4,1,2051,3,98,3,1,3,2,14,3,2,3,20,2,3,5,3,0,2,3,2,2,2,1,1,4,7,0
1459,35,1,4,1,2052,3,62,1,1,4,1,12,3,4,1,4,5,3,4,3,1,1,3,2,2,2,1,1,2,7,0
1460,29,13,2,1,2053,4,46,2,2,2,4,13,3,1,1,10,2,3,4,3,0,3,3,2,1,2,1,0,5,3,0
1461,29,28,4,1,2054,4,73,2,1,1,1,14,3,2,0,5,3,1,5,4,0,4,3,2,2,3,1,1,4,7,0
1462,50,28,3,1,2055,4,39,2,3,1,4,13,3,2,1,20,3,3,3,2,2,0,3,3,1,1,1,0,3,8,1
1463,39,24,1,1,2056,2,60,2,4,4,0,11,3,1,1,21,2,2,20,9,9,6,3,3,2,2,1,1,3,8,0
1464,31,5,3,1,2057,2,74,3,2,1,0,19,3,2,0,10,2,3,9,4,1,7,1,2,1,3,1,1,4,5,0
1465,26,5,3,1,2060,4,30,2,1,3,0,18,3,4,0,5,2,3,4,2,0,0,3,3,2,3,1,1,5,9,0
1466,36,23,2,1,2061,3,41,4,2,4,4,17,3,3,1,17,3,3,5,2,0,3,2,2,1,2,1,1,4,3,0
1467,39,6,1,1,2062,4,42,2,3,1,4,15,3,1,1,9,5,3,7,7,1,7,3,2,1,2,1,1,4,1,0
1468,27,4,3,1,2064,2,87,4,2,2,1,20,4,2,1,6,0,3,6,2,0,3,3,2,1,2,1,0,2,5,0
1469,49,2,3,1,2065,4,63,2,2,2,2,14,3,4,0,17,3,2,9,6,0,8,2,3,1,2,1,1,4,8,0
1470,34,8,3,1,2068,2,82,4,2,3,2,12,3,1,0,6,3,4,4,3,1,2,3,2,1,2,1,1,4,3,0
